"Year_coded","Region_coded","Province_coded","Planted_Area","Harvested_Area","Production_Ton","Yield_HA_Area","Sale_Price","Highest_Price","Lowest_Price","Peak_Price","Compitation_Price","Fertilizer1_Price","Fertilizer2_Price","Fertilizer3_Price","Fertilizer_Use","Cost","Yield_PA_Area"
21,16,590,839,794,410,625,310,268,264,212,103,5,4,6,46.77,88,594
21,15,600,1002,854,474,633,306,255,272,217,184,5,4,6,43.07,88,540
21,15,610,1631,1572,998,491,306,255,272,217,184,5,4,6,29.6,88,458
21,20,620,1820,1810,920,348,325,48,234,205,104,5,4,6,31.82,68,339
21,20,630,591,566,1663,310,325,48,234,205,104,5,4,6,13.08,68,302
21,20,640,275,114,1234,351,325,48,234,205,104,5,4,6,32.77,68,291
21,22,650,868,863,2003,315,325,48,234,205,104,5,4,6,20.86,68,310
21,22,660,238,237,1639,480,325,48,234,205,104,5,4,6,7.81,68,477
21,22,670,1585,1521,549,353,325,48,234,205,104,5,4,6,12.03,68,328
21,22,680,520,507,1782,385,325,48,234,205,104,5,4,6,23.54,68,379
21,21,690,1269,1143,229,383,325,48,234,205,104,5,4,6,27.2,68,344
21,21,700,473,419,1703,395,325,48,234,205,104,5,4,6,34.03,68,365
21,21,710,834,735,48,436,325,48,234,205,104,5,4,6,31.65,68,390
21,21,720,1320,1304,434,419,325,48,234,205,104,5,4,6,33.82,68,409
21,23,730,257,251,1364,356,325,48,234,205,104,5,4,6,23.27,68,350
21,23,740,1086,1113,142,349,325,48,234,205,104,5,4,6,22.44,68,346
21,23,750,1858,1829,1025,380,325,48,234,205,104,5,4,6,19.57,68,362
22,11,0,888,811,361,591,384,24,278,8,197,9,7,7,24.48,81,532
22,11,10,644,598,127,570,384,24,278,8,197,9,7,7,23.84,81,537
22,11,20,1016,924,514,609,384,24,278,8,197,9,7,7,21.75,81,556
22,12,30,236,169,1712,559,384,24,278,8,197,9,7,7,22.35,81,517
22,12,40,363,343,1955,570,384,24,278,8,197,9,7,7,26.19,81,555
22,12,50,3,2059,1284,434,384,24,278,8,197,9,7,7,15.1,81,412
22,8,60,720,583,2077,472,384,24,278,8,197,9,7,7,18.25,81,393
22,8,70,280,151,1738,587,361,28,274,221,188,9,7,7,39.15,81,502
22,8,80,106,2016,1524,594,373,43,277,254,188,9,7,7,37.28,81,482
22,10,90,2100,2065,1689,675,378,24,278,263,197,9,7,7,25.66,81,658
22,10,100,795,720,202,545,384,24,278,8,197,9,7,7,20.13,81,492
22,10,110,1514,1457,1095,653,384,24,278,8,188,9,7,7,35.05,81,614
22,9,120,410,98,1714,600,6,38,279,231,188,9,7,7,32.16,81,398
22,9,130,461,246,1860,609,350,17,267,262,188,9,7,7,36.92,81,443
22,7,140,753,376,1999,564,386,31,283,3,188,9,7,7,40.18,81,351
22,7,150,1627,1597,1094,546,46,65,285,3,188,9,7,7,41.08,81,527
22,7,160,2062,1910,1370,563,31,59,280,31,188,9,7,7,26.67,81,481
22,0,170,4,2101,1249,408,332,284,276,228,1,9,7,7,14.68,73,401
22,0,180,381,342,1603,387,382,295,290,255,1,9,7,7,16.71,73,366
22,0,190,1110,1054,158,371,22,8,4,11,1,9,7,7,15.29,73,349
22,0,200,1871,1685,818,360,28,18,3,7,1,9,7,7,18.44,73,291
22,0,201,1,1842,965,354,354,6,275,224,1,9,7,7,15.55,73,273
22,1,210,1366,1252,260,368,324,285,275,224,1,9,7,7,17.55,73,325
22,1,220,1398,1142,187,361,368,12,281,233,1,9,7,7,15.83,73,283
22,1,230,1927,1852,1014,365,354,6,275,224,1,9,7,7,16.89,73,335
22,2,240,1634,1496,681,406,354,6,275,224,1,9,7,7,20.6,73,344
22,2,250,1641,1596,611,340,354,6,275,224,1,9,7,7,17.77,73,321
22,2,260,719,687,1876,340,354,6,275,224,1,9,7,7,21.32,73,322
22,4,270,838,776,22,399,238,201,224,178,1,9,7,7,29.79,73,374
22,4,280,1009,942,101,375,354,6,275,224,1,9,7,7,30.59,73,351
22,4,290,858,843,12,371,354,6,275,224,1,9,7,7,32.97,73,357
22,3,300,198,104,1289,375,354,6,275,224,1,9,7,7,28.73,73,341
22,3,310,570,424,1644,367,354,6,275,224,1,9,7,7,27.69,73,304
22,3,320,1126,995,137,375,354,6,275,224,1,9,7,7,24.45,73,334
22,3,330,1677,1576,621,352,354,6,275,224,1,9,7,7,22.8,73,310
22,5,340,2030,1726,905,374,354,6,275,224,1,9,7,7,20.78,73,276
22,5,350,998,881,121,409,354,6,275,224,1,9,7,7,27.71,73,363
22,6,360,1266,962,503,581,32,42,292,26,200,9,7,7,49.83,93,459
22,6,370,1808,1418,934,561,29,46,288,26,194,9,7,7,37.42,93,346
22,13,380,995,741,407,665,39,56,292,38,194,9,7,7,50.49,93,505
22,13,390,1849,1727,1317,635,35,63,292,30,194,9,7,7,50.5,93,553
22,13,400,242,232,1965,680,50,68,292,35,194,9,7,7,55.05,93,668
22,13,410,1048,814,526,693,36,51,292,25,194,9,7,7,48.5,93,548
22,14,420,2044,1615,1220,649,30,51,292,27,125,9,7,7,36.38,93,411
22,14,430,157,2006,1632,678,43,63,295,41,125,9,7,7,47.76,93,517
22,14,440,98,1884,1551,687,37,52,295,36,125,9,7,7,47.4,93,498
22,14,450,989,695,494,763,43,63,295,41,125,9,7,7,50.41,93,556
22,17,460,1363,1166,657,573,40,61,292,259,125,9,7,7,40.69,93,474
22,17,470,1418,1316,531,449,26,50,289,25,194,9,7,7,33.22,93,402
22,17,480,1767,1719,1253,596,4,34,287,30,194,9,7,7,43.84,93,559
22,19,490,1847,1849,971,352,388,5,286,239,194,9,7,7,27.68,93,350
22,19,500,791,774,2001,346,38,58,293,33,200,9,7,7,22.48,93,335
22,19,510,645,622,2000,418,38,58,293,33,125,9,7,7,26.35,93,403
22,18,520,660,599,2024,437,16,47,290,30,194,9,7,7,32.83,93,404
22,18,530,1959,1878,1202,475,3,44,290,35,194,9,7,7,26.01,93,434
22,18,540,1191,1189,970,746,42,49,291,19,125,9,7,7,40.06,93,733
22,16,550,277,274,1971,648,54,73,294,36,125,9,7,7,39.48,93,640
22,16,560,1297,1202,731,600,53,69,1,37,194,9,7,7,44.57,93,549
22,15,570,1321,1152,853,678,52,53,1,35,194,9,7,7,38.58,93,586
22,15,580,1047,1023,744,685,47,54,292,39,194,9,7,7,54.11,93,665
22,16,590,885,884,690,740,59,53,8,38,144,9,7,7,47.89,93,725
22,15,600,949,949,688,691,55,53,5,14,194,9,7,7,47.79,93,684
22,15,610,1433,1398,739,492,56,54,5,14,194,9,7,7,30.81,93,477
22,20,620,1749,1679,978,425,62,84,9,43,145,9,7,7,31.77,72,393
22,20,630,1817,1796,772,314,62,84,9,43,145,9,7,7,11.84,72,301
22,20,640,1921,1886,1078,389,62,84,9,43,145,9,7,7,30.56,72,371
22,22,650,452,436,1537,318,62,84,9,43,145,9,7,7,25.19,72,310
22,22,660,1816,1833,1103,434,62,84,9,43,145,9,7,7,26.32,72,434
22,22,670,1222,1196,164,337,62,84,9,43,145,9,7,7,9.45,72,327
22,22,680,439,420,1736,407,62,84,9,43,145,9,7,7,28.16,72,396
22,21,690,1011,1004,146,380,62,84,9,43,145,9,7,7,34.63,72,371
22,21,700,357,218,1649,496,62,84,9,43,145,9,7,7,31.3,72,404
22,21,710,689,536,41,545,62,84,9,43,145,9,7,7,32.56,72,454
22,21,720,1291,1256,362,405,62,84,9,43,145,9,7,7,30.15,72,391
22,23,730,169,166,1441,424,62,84,9,43,145,9,7,7,30.86,72,418
22,23,740,1523,1510,559,358,62,84,9,43,145,9,7,7,27.82,72,356
22,23,750,1782,1799,1026,394,62,84,9,43,145,9,7,7,27.82,72,392
23,11,0,948,958,552,608,340,4,248,4,167,11,10,9,26.39,89,606
23,11,10,555,529,19,531,340,4,248,4,167,11,10,9,27.35,89,516
23,11,20,1093,1075,595,581,340,4,248,4,167,11,10,9,24.3,89,562
23,12,30,215,186,1771,590,340,4,248,4,167,11,10,9,28.55,89,573
23,12,40,353,319,2057,662,340,4,248,4,167,11,10,9,29.17,89,633
23,12,50,35,14,1325,435,340,4,248,4,167,11,10,9,13.74,89,428
23,8,60,762,724,93,471,5,4,2,4,167,11,10,9,20.54,89,442
23,8,70,318,310,1960,605,327,296,218,248,198,11,10,9,37.1,89,601
23,8,80,95,75,1669,584,338,7,269,245,198,11,10,9,37.86,89,570
23,10,90,133,117,1805,655,340,4,248,4,167,11,10,9,25.72,89,643
23,10,100,1055,1061,443,510,340,4,248,4,167,11,10,9,19.62,89,503
23,10,110,1526,1511,1110,632,364,4,273,4,198,11,10,9,36.74,89,627
23,9,120,294,294,1944,614,369,21,244,17,198,11,10,9,35.52,89,610
23,9,130,484,480,72,616,330,290,211,255,198,11,10,9,38.98,89,610
23,7,140,747,738,249,572,329,294,229,249,198,11,10,9,42.07,89,558
23,7,150,1625,1622,1195,623,15,55,242,40,198,11,10,9,41.97,89,619
23,7,160,2055,2053,1504,559,376,23,221,23,198,11,10,9,29.04,89,551
23,0,170,2006,1981,1192,429,49,41,7,30,3,11,10,9,16.53,80,414
23,0,180,358,32,1283,402,45,37,6,20,3,11,10,9,16.32,80,270
23,0,190,1135,937,71,365,49,41,7,30,3,11,10,9,17.62,80,307
23,0,200,2029,1947,1101,387,49,41,7,30,3,11,10,9,20.82,80,353
23,0,201,34,1915,910,312,49,41,7,30,3,11,10,9,16.42,80,249
23,1,210,1448,1352,284,339,1,1,1,1,3,11,10,9,18.59,80,299
23,1,220,1387,1380,360,355,49,41,7,30,3,11,10,9,16.37,80,349
23,1,230,1928,1729,743,326,49,41,7,30,3,11,10,9,18.96,80,262
23,2,240,1683,1504,583,367,61,68,7,30,3,11,10,9,20.77,80,297
23,2,250,1653,1502,438,323,49,41,7,30,3,11,10,9,16.66,80,269
23,2,260,730,703,1898,343,49,41,7,30,3,11,10,9,22.03,80,327
23,4,270,811,783,2058,367,49,41,7,30,3,11,10,9,30.83,80,353
23,4,280,976,870,57,379,49,41,7,30,3,11,10,9,31.13,80,340
23,4,290,851,727,2021,374,49,41,7,30,3,11,10,9,32.13,80,323
23,3,300,176,2076,1172,376,49,41,7,30,3,11,10,9,26.95,80,302
23,3,310,598,347,1594,379,49,41,7,30,3,11,10,9,29.39,80,275
23,3,320,1345,1135,190,364,49,41,7,30,3,11,10,9,25.06,80,301
23,3,330,1701,1537,537,342,49,41,7,30,3,11,10,9,23.8,80,278
23,5,340,2020,1914,1057,368,49,41,7,30,3,11,10,9,20.17,80,330
23,5,350,999,762,2006,354,49,41,7,30,3,11,10,9,29.26,80,276
23,6,360,1300,1295,900,634,356,22,252,21,170,11,10,9,50.5,96,626
23,6,370,1786,1790,1255,558,358,22,252,21,195,11,10,9,39.86,96,546
23,13,380,973,978,721,698,355,22,255,21,195,11,10,9,49.73,96,692
23,13,390,1852,1855,1485,662,362,22,255,21,195,11,10,9,52.97,96,659
23,13,400,189,182,1937,703,381,57,262,38,195,11,10,9,53.87,96,694
23,13,410,1079,1110,785,669,359,22,245,21,195,11,10,9,47.42,96,668
23,14,420,2064,2052,1650,655,344,22,212,21,126,11,10,9,41.79,96,643
23,14,430,168,170,1957,724,344,22,212,21,126,11,10,9,48.83,96,717
23,14,440,120,118,1842,679,344,22,212,21,126,11,10,9,46.04,96,674
23,14,450,1056,1071,892,742,359,22,245,21,126,11,10,9,49.94,96,741
23,17,460,1414,1397,919,570,343,50,265,213,126,11,10,9,44.3,96,563
23,17,470,1413,1296,427,420,339,11,265,213,195,11,10,9,34.52,96,367
23,17,480,1783,1784,1358,633,378,27,250,10,195,11,10,9,45.96,96,620
23,19,490,1839,1741,691,310,387,11,252,7,195,11,10,9,27.24,96,275
23,19,500,782,802,2078,368,365,26,254,22,170,11,10,9,25,96,368
23,19,510,635,637,1972,401,365,26,254,22,126,11,10,9,27.88,96,398
23,18,520,634,634,2020,420,333,5,258,5,195,11,10,9,30.56,96,417
23,18,530,1939,1866,1229,494,11,11,295,264,195,11,10,9,28.17,96,456
23,18,540,1393,1392,1169,801,385,36,261,30,126,11,10,9,40.43,96,799
23,16,550,306,302,2067,685,383,45,220,13,126,11,10,9,37.97,96,679
23,16,560,1301,1299,1059,756,389,53,235,12,195,11,10,9,48.49,96,748
23,15,570,1339,1318,901,616,367,53,235,24,195,11,10,9,39.06,96,604
23,15,580,1044,1037,748,682,7,54,253,24,195,11,10,9,56.8,96,669
23,16,590,1114,1122,763,651,48,53,3,34,129,11,10,9,48.68,96,639
23,15,600,982,1006,745,700,380,53,256,32,195,11,10,9,46.74,96,699
23,15,610,1417,1375,894,568,375,53,256,34,195,11,10,9,33.33,96,547
23,20,620,1722,1714,889,371,63,93,10,42,130,11,10,9,35.57,79,364
23,20,630,1834,1844,906,332,63,93,10,42,130,11,10,9,14.25,79,332
23,20,640,1841,1819,1016,381,63,93,10,42,130,11,10,9,30.68,79,366
23,22,650,438,439,1558,321,63,93,10,42,130,11,10,9,27.36,79,321
23,22,660,1731,1743,1119,493,63,93,10,42,130,11,10,9,28.99,79,493
23,22,670,1000,1017,88,346,63,93,10,42,130,11,10,9,12.61,79,346
23,22,680,263,270,1450,383,63,93,10,42,130,11,10,9,29.49,79,383
23,21,690,1027,1007,309,464,63,93,10,42,130,11,10,9,36.63,79,450
23,21,700,330,245,1623,464,63,93,10,42,130,11,10,9,34.12,79,410
23,21,710,671,672,189,566,63,93,10,42,130,11,10,9,35.33,79,562
23,21,720,1020,1015,180,391,63,93,10,42,130,11,10,9,32.51,79,386
23,23,730,91,81,1260,375,63,93,10,42,130,11,10,9,27.13,79,369
23,23,740,969,968,1792,232,63,93,10,42,130,11,10,9,25.52,79,230
23,23,750,1734,1738,844,351,63,93,10,42,130,11,10,9,25.52,79,349
24,11,0,890,888,495,620,174,219,118,182,177,10,9,8,25.51,92,608
24,11,10,610,576,126,584,174,219,118,182,177,10,9,8,26.36,92,562
24,11,20,1090,1080,554,556,174,219,118,182,177,10,9,8,23.22,92,539
24,12,30,247,193,1783,593,174,219,118,182,177,10,9,8,26.16,92,553
24,12,40,342,315,2101,699,174,219,118,182,177,10,9,8,28.19,92,675
24,12,50,122,113,1330,397,174,219,118,182,177,10,9,8,12.44,92,392
24,8,60,745,704,81,471,206,248,126,209,177,10,9,8,20.21,92,445
24,8,70,301,300,1950,611,144,198,91,152,193,10,9,8,35.66,92,607
24,8,80,71,63,1654,583,235,257,168,220,193,10,9,8,36.33,92,572
24,10,90,111,100,1743,622,174,219,118,182,177,10,9,8,27.83,92,614
24,10,100,800,806,308,562,174,219,118,182,177,10,9,8,21.58,92,557
24,10,110,1478,1466,1087,637,242,256,127,218,193,10,9,8,36.05,92,630
24,9,120,279,271,1912,620,208,230,145,197,193,10,9,8,34.58,92,607
24,9,130,474,474,73,620,152,224,107,155,193,10,9,8,38.72,92,614
24,7,140,711,694,254,601,191,221,121,175,193,10,9,8,40.52,92,581
24,7,150,1605,1598,1186,630,209,230,123,186,193,10,9,8,41.05,92,624
24,7,160,2052,2031,1511,576,156,201,116,167,193,10,9,8,28.04,92,556
24,0,170,30,2104,1275,414,173,237,111,102,2,10,9,8,16.44,85,400
24,0,180,248,253,1266,313,173,237,111,102,2,10,9,8,16.38,85,312
24,0,190,892,879,24,360,173,237,111,102,2,10,9,8,18.6,85,349
24,0,200,1870,1880,961,340,173,237,111,102,2,10,9,8,20.17,85,337
24,0,201,1929,1867,833,302,173,237,111,102,2,10,9,8,17.27,85,280
24,1,210,1402,1351,292,344,173,237,111,102,2,10,9,8,18.4,85,324
24,1,220,1375,1350,394,379,173,237,111,102,2,10,9,8,16.22,85,368
24,1,230,1889,1907,1041,359,173,237,111,102,2,10,9,8,18.44,85,356
24,2,240,1686,1610,762,382,173,237,111,102,2,10,9,8,21.14,85,347
24,2,250,1619,1592,596,337,173,237,111,102,2,10,9,8,16.62,85,327
24,2,260,643,601,1767,340,173,237,111,102,2,10,9,8,21.4,85,322
24,4,270,812,706,2039,390,173,237,111,102,2,10,9,8,30.4,85,344
24,4,280,963,894,83,383,173,237,111,102,2,10,9,8,28.53,85,356
24,4,290,746,684,1943,367,173,237,111,102,2,10,9,8,29.82,85,338
24,3,300,173,80,1251,374,173,237,111,102,2,10,9,8,28.39,85,336
24,3,310,582,523,1753,364,173,237,111,102,2,10,9,8,28.36,85,340
24,3,320,1147,1175,206,363,173,237,111,102,2,10,9,8,24.83,85,362
24,3,330,1656,1566,518,325,173,237,111,102,2,10,9,8,24.19,85,290
24,5,340,1933,1780,942,370,173,237,111,102,2,10,9,8,18.82,85,310
24,5,350,909,739,2010,366,173,237,111,102,2,10,9,8,28.01,85,297
24,6,360,1251,1234,868,645,205,246,101,189,180,10,9,8,48.94,97,630
24,6,370,1799,1769,1263,575,202,246,101,189,190,10,9,8,40.33,97,545
24,13,380,972,981,728,700,210,246,101,201,190,10,9,8,49.58,97,698
24,13,390,1859,1868,1522,672,204,246,101,182,190,10,9,8,51.09,97,671
24,13,400,195,196,1967,711,227,246,101,201,190,10,9,8,52.06,97,709
24,13,410,1070,1073,753,668,188,246,101,165,190,10,9,8,45.78,97,656
24,14,420,2024,2028,1646,670,182,246,101,165,142,10,9,8,42.53,97,666
24,14,430,123,126,1919,731,180,246,101,165,142,10,9,8,49.46,97,730
24,14,440,89,87,1806,678,176,246,101,165,142,10,9,8,46.31,97,673
24,14,450,1014,1028,866,747,188,246,101,165,142,10,9,8,48.39,97,746
24,17,460,1318,1302,797,576,213,254,113,210,142,10,9,8,43.01,97,562
24,17,470,1424,1276,435,428,180,249,113,204,190,10,9,8,34.65,97,366
24,17,480,1756,1756,1335,642,170,241,113,204,190,10,9,8,44.8,97,630
24,19,490,1837,1761,793,330,201,247,127,199,190,10,9,8,26.74,97,298
24,19,500,717,681,1993,384,201,243,102,194,180,10,9,8,25.65,97,361
24,19,510,592,564,1907,409,201,243,102,194,142,10,9,8,28.14,97,396
24,18,520,622,548,1964,435,211,243,102,202,190,10,9,8,31.29,97,401
24,18,530,1879,1834,1193,491,125,154,97,81,190,10,9,8,27.79,97,459
24,18,540,1003,1009,931,804,177,249,113,208,142,10,9,8,41.74,97,800
24,16,550,269,272,2047,706,187,208,103,179,142,10,9,8,38.59,97,700
24,16,560,1277,1289,1054,756,193,222,101,180,190,10,9,8,49,97,755
24,15,570,1340,1326,926,620,207,217,110,185,190,10,9,8,39.87,97,614
24,15,580,1023,1027,756,690,229,229,110,196,190,10,9,8,50.49,97,684
24,16,590,1331,1327,1045,711,246,217,215,193,64,10,9,8,47.88,97,711
24,15,600,985,991,757,715,220,240,104,203,190,10,9,8,44.14,97,703
24,15,610,1410,1374,897,571,216,240,104,203,190,10,9,8,33.93,97,552
24,20,620,1746,1739,904,371,173,237,111,102,65,10,9,8,36.36,84,364
24,20,630,1948,1962,1019,334,150,233,113,103,65,10,9,8,13.87,84,331
24,20,640,1788,1791,1021,394,173,237,111,102,65,10,9,8,30.44,84,388
24,22,650,393,354,1453,330,173,237,111,102,65,10,9,8,28.55,84,313
24,22,660,1681,1683,1092,492,173,237,111,102,65,10,9,8,30.77,84,492
24,22,670,1475,1453,349,315,173,237,111,102,65,10,9,8,12.74,84,308
24,22,680,243,242,1432,384,173,237,111,102,65,10,9,8,30.24,84,379
24,21,690,990,984,287,462,173,237,111,102,65,10,9,8,33.88,84,451
24,21,700,305,287,1680,468,173,237,111,102,65,10,9,8,32.55,84,454
24,21,710,667,562,112,584,173,237,111,102,65,10,9,8,33.31,84,512
24,21,720,916,938,135,393,173,237,111,102,65,10,9,8,33.06,84,392
24,23,730,2042,2000,1105,374,173,237,111,102,65,10,9,8,28,84,352
24,23,740,1338,1322,294,353,173,237,111,102,65,10,9,8,25.81,84,350
24,23,750,1473,1462,519,370,173,237,111,102,65,10,9,8,25.81,84,366
25,11,0,945,956,515,590,166,191,155,163,179,8,6,5,25.28,95,588
25,11,10,479,485,2107,555,166,191,155,163,179,8,6,5,25.51,95,555
25,11,20,1017,1032,451,522,166,191,155,163,179,8,6,5,23.2,95,521
25,12,30,25,27,1655,604,166,191,155,163,179,8,6,5,24.84,95,604
25,12,40,292,295,2017,655,166,191,155,163,179,8,6,5,25.47,95,653
25,12,50,86,91,1287,380,166,191,155,163,179,8,6,5,12.87,95,379
25,8,60,682,683,2102,431,135,179,126,110,179,8,6,5,19.07,95,429
25,8,70,245,249,1829,584,149,186,126,158,191,8,6,5,34.14,95,581
25,8,80,6,2096,1573,570,178,203,174,151,191,8,6,5,33.9,95,557
25,10,90,2094,2091,1584,579,166,191,155,163,179,8,6,5,29.04,95,577
25,10,100,771,777,263,552,166,191,155,163,179,8,6,5,20.83,95,548
25,10,110,1482,1473,1076,619,212,214,190,173,191,8,6,5,33.85,95,615
25,9,120,237,233,1807,583,192,203,178,162,191,8,6,5,32.15,95,576
25,9,130,404,399,2073,591,157,205,135,143,191,8,6,5,34.57,95,586
25,7,140,692,689,220,579,158,192,142,116,191,8,6,5,35.72,95,576
25,7,150,1537,1527,1106,619,175,210,153,175,191,8,6,5,36.95,95,610
25,7,160,2004,2010,1436,554,172,201,156,178,191,8,6,5,26.61,95,548
25,0,170,2057,2040,1154,384,198,211,184,166,199,8,6,5,14.73,87,372
25,0,180,240,225,1250,322,198,211,184,166,199,8,6,5,16.58,87,313
25,0,190,910,908,43,360,198,211,184,166,199,8,6,5,17.83,87,352
25,0,200,1827,1821,1005,374,198,211,184,166,199,8,6,5,20.38,87,366
25,0,201,2003,1993,869,278,198,211,184,166,199,8,6,5,17.25,87,272
25,1,210,1439,1414,319,325,198,211,184,166,199,8,6,5,17.47,87,316
25,1,220,1369,1345,353,365,198,211,184,166,199,8,6,5,16.43,87,354
25,1,230,1914,1924,1086,382,198,211,184,166,199,8,6,5,18.13,87,378
25,2,240,1680,1632,780,377,198,211,184,166,199,8,6,5,20.93,87,354
25,2,250,1546,1491,475,340,198,211,184,166,199,8,6,5,16.79,87,316
25,2,260,654,619,1739,322,198,211,184,166,199,8,6,5,21.27,87,306
25,4,270,809,804,2074,364,198,211,184,166,199,8,6,5,28.76,87,358
25,4,280,960,950,110,379,198,211,184,166,199,8,6,5,28.91,87,372
25,4,290,751,708,2019,380,198,211,184,166,199,8,6,5,29.7,87,359
25,3,300,161,121,1307,379,198,211,184,166,199,8,6,5,27.54,87,364
25,3,310,581,546,1803,373,198,211,184,166,199,8,6,5,27.67,87,360
25,3,320,1175,1174,210,366,198,211,184,166,199,8,6,5,23.85,87,359
25,3,330,1662,1547,513,333,198,211,184,166,199,8,6,5,23.64,87,285
25,5,340,1923,1758,837,345,198,211,184,166,199,8,6,5,18.06,87,285
25,5,350,903,771,2014,352,198,211,184,166,199,8,6,5,27.06,87,300
25,6,360,1127,1139,806,659,192,203,176,159,181,8,6,5,46.08,98,652
25,6,370,1710,1647,1135,560,239,250,205,157,182,8,6,5,37.68,98,515
25,13,380,928,948,670,679,234,250,193,154,182,8,6,5,49,98,679
25,13,390,1832,1830,1470,679,241,250,212,174,182,8,6,5,49.36,98,667
25,13,400,251,263,2071,736,221,218,179,171,182,8,6,5,50.21,98,736
25,13,410,1128,1140,795,654,236,250,205,157,182,8,6,5,44.94,98,647
25,14,420,1885,1902,1523,656,224,251,176,165,152,8,6,5,40.13,98,649
25,14,430,24,24,1778,701,206,224,176,136,152,8,6,5,45.07,98,699
25,14,440,2072,2075,1683,667,215,238,165,159,152,8,6,5,41.07,98,667
25,14,450,962,973,722,701,219,238,181,165,152,8,6,5,46.53,98,700
25,17,460,1290,1293,784,577,194,220,156,168,152,8,6,5,34.84,98,574
25,17,470,1440,1430,651,437,182,207,130,171,182,8,6,5,32.69,98,433
25,17,480,1770,1783,1384,648,206,213,183,176,182,8,6,5,42.93,98,644
25,19,490,1825,1811,851,327,196,202,183,178,182,8,6,5,27.3,98,317
25,19,500,620,613,1864,373,231,236,191,169,181,8,6,5,23.95,98,368
25,19,510,468,467,1811,420,231,236,191,169,152,8,6,5,27.3,98,415
25,18,520,608,600,2090,472,167,196,169,169,182,8,6,5,31.6,98,469
25,18,530,1861,1859,1215,490,184,187,127,132,182,8,6,5,27.79,98,485
25,18,540,1231,1245,1065,797,190,187,183,159,152,8,6,5,40.09,98,795
25,16,550,141,135,1893,705,181,201,169,160,152,8,6,5,40.28,98,699
25,16,560,1136,1162,945,740,217,227,174,172,182,8,6,5,46.77,98,739
25,15,570,1319,1264,824,604,214,232,183,170,182,8,6,5,39.42,98,573
25,15,580,979,977,684,674,225,228,189,170,182,8,6,5,46.65,98,663
25,16,590,1201,1225,939,702,232,236,191,144,105,8,6,5,43.89,98,702
25,15,600,933,933,680,699,223,201,206,164,182,8,6,5,41.66,98,683
25,15,610,1403,1357,845,558,220,201,206,160,182,8,6,5,32.16,98,532
25,20,620,1628,1626,805,386,198,211,184,166,106,8,6,5,34.98,86,383
25,20,630,156,148,1217,334,181,211,141,119,106,8,6,5,11.1,86,330
25,20,640,1750,1759,946,382,198,211,184,166,106,8,6,5,28.34,86,380
25,22,650,302,299,1346,326,198,211,184,166,106,8,6,5,27.07,86,323
25,22,660,1654,1646,1074,500,198,211,184,166,106,8,6,5,31.75,86,492
25,22,670,1676,1674,602,307,198,211,184,166,106,8,6,5,12.34,86,305
25,22,680,199,191,1365,380,198,211,184,166,106,8,6,5,26.81,86,377
25,21,690,889,896,205,449,198,211,184,166,106,8,6,5,32.14,86,445
25,21,700,285,279,1583,419,198,211,184,166,106,8,6,5,30.12,86,414
25,21,710,587,581,55,527,198,211,184,166,106,8,6,5,32.14,86,525
25,21,720,777,791,16,391,198,211,184,166,106,8,6,5,33.11,86,390
25,23,730,2041,2043,1143,377,198,211,184,166,106,8,6,5,25.67,86,373
25,23,740,1315,1309,288,358,198,211,184,166,106,8,6,5,25.19,86,354
25,23,750,1536,1425,483,377,198,211,184,166,106,8,6,5,25.19,86,326
26,11,0,1356,1335,825,562,168,225,150,133,173,7,5,3,24.84,90,547
26,11,10,1327,1285,541,469,168,225,150,133,173,7,5,3,24.21,90,448
26,11,20,1542,1513,957,508,168,225,150,133,173,7,5,3,21.67,90,490
26,12,30,311,305,1905,583,168,225,150,133,173,7,5,3,24.82,90,578
26,12,40,164,159,1798,624,168,225,150,133,173,7,5,3,25.46,90,615
26,12,50,1996,1973,1140,402,168,225,150,133,173,7,5,3,12.77,90,390
26,8,60,527,506,1855,416,146,200,95,108,173,7,5,3,18.08,90,408
26,8,70,160,154,1727,578,160,216,136,121,189,7,5,3,34.28,90,572
26,8,80,2017,1826,1254,535,226,259,153,123,189,7,5,3,32.52,90,441
26,10,90,1262,1261,644,527,168,225,150,133,173,7,5,3,27.96,90,524
26,10,100,2002,2012,1394,524,168,225,150,133,173,7,5,3,19.69,90,521
26,10,110,1435,1248,703,563,157,189,100,145,189,7,5,3,31.11,90,460
26,9,120,220,150,1716,573,154,239,67,145,189,7,5,3,31.86,90,532
26,9,130,376,341,1981,588,159,204,129,112,189,7,5,3,32.08,90,558
26,7,140,623,608,132,568,171,226,148,150,189,7,5,3,35.2,90,556
26,7,150,1344,1337,932,617,179,235,153,156,189,7,5,3,33.9,90,611
26,7,160,1935,1951,1407,563,151,181,157,129,189,7,5,3,25.36,90,556
26,0,170,373,350,1605,381,217,231,149,135,198,7,5,3,15.98,75,370
26,0,180,469,438,1554,322,217,231,149,135,198,7,5,3,16.67,75,308
26,0,190,1236,1224,237,366,217,231,149,135,198,7,5,3,16.7,75,358
26,0,200,356,334,1547,372,217,231,149,135,198,7,5,3,19.58,75,359
26,0,201,2045,1955,933,306,217,231,149,135,198,7,5,3,18.05,75,275
26,1,210,1411,1360,248,322,217,231,149,135,198,7,5,3,16.73,75,306
26,1,220,1685,1665,725,348,217,231,149,135,198,7,5,3,16.55,75,337
26,1,230,100,68,1248,377,217,231,149,135,198,7,5,3,19.57,75,365
